cc_num,merchant,category,amt,first,last,gender,street,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,Trans_Date,Trans_Time,location
501,345,4,109.12,Michael,Lee,0,728,11964,41.064,-72.3366,1858,81,626,7745,1371902183.0,41.631776,-72.630741,0.0,1,706,715
509,583,9,3.48,Nathan,Thomas,0,462,47838,38.9763,-87.3667,4081,143,50,724,1371902207.0,38.966249,-87.330367,0.0,1,706,128
242,162,2,59.01,Ana,Howell,1,440,29819,34.0326,-82.2027,1523,380,627,1945,1371902216.0,33.746986,-83.020094,0.0,1,706,93
690,415,4,224.54,Elizabeth,Maxwell,1,174,98233,48.4786,-122.3345,14871,361,478,7204,1371902226.0,48.553548,-121.415982,0.0,1,707,116
281,522,2,65.79,Kayla,Jones,1,563,6024,42.0158,-73.2913,647,96,703,4979,1371902239.0,41.92258,-74.012515,0.0,1,707,231
245,20,4,139.57,Willie,Jordan,0,493,71277,32.955,-92.587,1758,356,196,6244,1371902290.0,33.491851,-91.825653,0.0,1,708,734
213,329,4,127.4,Jacqueline,Curry,1,290,79842,30.1886,-103.2214,498,255,757,5688,1371902294.0,29.292219,-103.312474,0.0,1,708,467
235,400,12,4.52,Cody,Miller,0,235,28117,35.584,-80.8685,69793,101,150,6815,1371902336.0,35.73061,-80.693727,0.0,1,708,511
692,88,3,65.97,Lauren,Williams,1,54,97034,45.4093,-122.6847,42817,327,597,5525,1371902391.0,45.186248,-123.581318,0.0,1,709,415
481,46,6,91.92,Sara,Harris,1,558,12986,44.232,-74.4905,6120,64,511,5595,1371902414.0,45.112876,-74.705588,0.0,1,710,782
705,164,6,35.49,Patricia,Rodriguez,1,375,44483,41.2639,-80.8164,75903,263,194,1654,1371902427.0,42.222276,-80.547532,0.0,1,710,808
668,433,10,27.11,Sharon,Powell,1,88,96136,40.3406,-120.2824,104,430,732,5585,1371902463.0,39.364364,-120.607754,0.0,1,711,819
224,164,6,91.08,Charles,Robles,0,324,33710,27.7898,-82.7243,341043,157,725,5723,1371902506.0,27.805506,-82.051716,0.0,1,711,695
240,658,7,5.47,Joanne,Padilla,1,452,97441,43.7857,-124.1437,260,158,178,3130,1371902518.0,44.22025,-123.481074,0.0,1,711,280
33,458,1,11.19,Larry,House,0,828,16314,41.5205,-80.0573,5507,385,458,678,1371902536.0,40.967602,-79.529312,0.0,1,712,161
810,316,1,65.3,David,Bonilla,0,749,31567,31.6143,-82.7243,782,38,591,4855,1371902592.0,31.959003,-81.882522,0.0,1,713,825
565,377,13,2.27,Vincent,Flowers,0,15,67232,37.6395,-97.1714,409656,213,661,758,1371902599.0,38.226566,-97.605991,0.0,1,713,843
827,134,0,159.76,Thomas,Jenkins,0,845,94619,37.7878,-122.1884,381459,39,468,3412,1371902622.0,38.321947,-122.171275,0.0,1,713,576
554,505,13,6.02,Laura,Casey,1,569,4680,44.4971,-67.9503,1131,266,225,1011,1371902623.0,44.861873,-67.294452,0.0,1,713,747
874,626,9,4.32,Kenneth,Robinson,0,250,7208,40.6747,-74.2239,124967,305,576,5018,1371902642.0,39.930696,-73.960782,0.0,1,714,243
146,621,13,3.36,Brianna,Foley,1,531,37932,35.9335,-84.1481,391389,116,810,654,1371902675.0,35.775614,-83.388591,0.0,1,714,410
493,248,5,75.72,Matthew,Huerta,0,581,60072,42.4048,-88.3054,928,311,652,7191,1371902691.0,41.500143,-89.045801,0.0,1,714,664
184,204,5,156.39,Stephanie,Crane,1,123,47110,38.097,-86.1723,350,106,169,1696,1371902738.0,37.295568,-85.847559,0.0,1,715,141
481,480,12,23.77,Sara,Harris,1,558,12986,44.232,-74.4905,6120,64,511,1392,1371902751.0,44.166556,-75.244111,0.0,1,715,782
166,416,8,75.29,Andrew,Patterson,0,61,72165,35.5762,-91.4539,111,56,870,503,1371902759.0,35.702274,-91.333691,0.0,1,715,765
416,137,9,819.52,Drew,Garcia,0,654,45801,40.7641,-84.0973,86954,103,782,1461,1371902762.0,40.082516,-83.525015,0.0,1,716,433
757,666,0,65.68,Ann,Lawson,1,122,99323,46.1966,-118.9017,3684,292,589,7956,1371902767.0,47.025154,-118.826153,0.0,1,716,114
173,252,12,8.05,Samuel,Sandoval,0,1,74047,35.8896,-96.0887,7163,190,595,2232,1371902842.0,35.973827,-95.544104,0.0,1,717,521
428,326,5,29.34,Tracy,Conway,1,628,60913,41.1573,-88.0619,1617,278,744,6607,1371902877.0,41.383284,-88.52067,0.0,1,717,86
663,74,10,2.68,Tara,Richards,1,458,15449,39.9636,-79.7853,184,425,83,6765,1371902878.0,39.278788,-79.063979,0.0,1,717,393
872,124,5,34.29,Randy,Wood,0,502,34668,28.3011,-82.6927,42619,170,493,6959,1371902880.0,28.503302,-82.76708,0.0,1,718,632
499,84,5,4.49,Janet,Turner,1,81,58569,46.1838,-101.2589,77,184,738,7731,1371902884.0,47.125161,-101.285014,0.0,1,718,718
187,91,6,40.51,Frederick,Robinson,0,93,48154,42.3958,-83.3772,96942,217,305,3166,1371902890.0,41.901067,-82.939526,0.0,1,718,437
173,554,9,28.32,Samuel,Sandoval,0,1,74047,35.8896,-96.0887,7163,190,595,5075,1371902933.0,35.920196,-96.724412,0.0,1,718,521
362,137,9,3.87,Melissa,Mcclure,1,184,82227,42.73,-104.7024,241,138,575,2863,1371902945.0,43.64155,-104.580166,0.0,1,719,466
618,454,12,8.88,Gary,Martinez,0,29,89512,39.5483,-119.7957,276896,231,849,2022,1371902948.0,40.006852,-119.716126,0.0,1,719,658
368,390,0,30.47,Margaret,Gibson,1,367,20687,38.0828,-76.3477,313,237,505,7496,1371902950.0,38.359144,-75.71317,0.0,1,719,708
734,78,7,15.61,Johnny,Bennett,0,303,7005,40.9115,-74.414,15269,357,793,7322,1371903008.0,41.118698,-75.070953,0.0,1,720,88
564,283,1,20.48,Ashley,Lopez,1,842,11710,40.6729,-73.5365,34496,257,403,3457,1371903017.0,39.717578,-74.406239,0.0,1,720,68
28,400,12,4.13,Cristian,Jones,0,36,60091,42.0765,-87.7246,27020,457,676,4221,1371903031.0,42.8232,-88.142102,0.0,1,720,846
180,195,0,61.97,Greg,Villarreal,0,268,17088,40.3087,-76.2963,823,197,592,3329,1371903051.0,40.29162,-76.503167,0.0,1,720,705
251,642,1,28.8,Jill,Jacobs,1,28,33510,27.9551,-82.2966,79613,169,548,3655,1371903056.0,27.768407,-81.798193,0.0,1,720,95
382,7,6,124.72,Barbara,Norman,1,586,10039,40.8265,-73.9383,1577385,212,586,2499,1371903068.0,41.109252,-73.349732,0.0,1,721,546
598,297,9,92.57,Jennifer,Spencer,1,453,43102,39.6251,-82.7552,4512,181,779,6949,1371903069.0,38.647315,-83.212889,0.0,1,721,21
729,433,10,28.71,Joseph,Moody,0,552,70062,29.9912,-90.2479,68211,162,64,6964,1371903091.0,30.659715,-90.275973,0.0,1,721,395
78,23,10,29.88,Marcia,Molina,1,625,14537,43.033,-77.1575,207,111,272,7331,1371903103.0,43.607383,-78.148003,0.0,1,721,631
868,564,10,74.63,Jeremy,Roberson,0,236,5654,44.1554,-72.4847,970,15,800,5413,1371903107.0,44.429843,-72.612225,0.0,1,721,295
701,81,0,22.24,Richard,Carter,0,482,55403,44.9673,-93.2828,1022298,66,513,411,1371903117.0,45.707867,-93.87855,0.0,1,721,500
301,313,1,53.97,Xavier,Beltran,0,567,40914,37.1046,-83.5706,467,356,630,6311,1371903118.0,36.632343,-84.227435,0.0,1,721,75
584,234,7,35.99,Kyle,Park,0,694,43760,39.8788,-82.188,1831,41,151,4052,1371903137.0,39.38111,-81.955003,0.0,1,722,526
37,536,11,7.08,Stephanie,Gill,1,406,99160,48.8878,-118.2105,149,410,542,6075,1371903148.0,49.387602,-118.089042,0.0,1,722,590
230,317,0,73.26,Richard,Barnes,0,114,13752,42.189,-74.9229,782,62,872,2906,1371903217.0,42.960786,-74.385195,0.0,1,723,201
789,163,10,29.12,Kristina,Lewis,1,506,74130,36.2395,-95.9596,413574,45,366,5563,1371903282.0,35.288897,-96.003993,0.0,1,724,781
779,281,8,83.02,Gina,Grimes,1,419,16114,41.3851,-80.1752,606,144,845,2437,1371903298.0,40.923863,-79.256644,0.0,1,724,150
448,453,10,58.45,Melissa,Rodriguez,1,747,13361,42.8948,-74.8209,824,461,642,6259,1371903336.0,42.190225,-74.505479,0.0,1,725,388
336,684,10,12.34,Rachel,Lowe,1,357,69165,41.1558,-101.136,1789,234,603,5962,1371903350.0,40.427054,-100.934979,0.0,1,725,759
87,142,8,98.42,Whitney,Gallagher,1,33,41812,37.2409,-82.7696,230,97,842,2376,1371903362.0,37.637496,-82.588687,0.0,1,726,206
576,656,12,3.96,Christina,Eaton,1,307,35554,33.9315,-87.6194,1186,331,681,1292,1371903379.0,34.82932,-88.618549,0.0,1,726,242
537,348,1,11.66,Terrance,Mckinney,0,405,71960,34.4596,-93.6743,1383,263,330,6042,1371903388.0,35.39362,-93.907728,0.0,1,726,556
179,95,6,72.26,John,Chandler,0,804,48202,42.377,-83.0796,673342,47,387,5045,1371903393.0,42.739241,-82.583721,0.0,1,726,213
544,161,10,15.18,Crystal,Fuller,1,0,98027,47.4974,-122.0107,50489,310,625,6993,1371903418.0,48.244457,-122.173741,0.0,1,726,377
206,509,1,141.89,Anna,Logan,1,338,77327,30.33,-95.0202,34153,50,831,7242,1371903433.0,31.149991,-95.133027,0.0,1,727,157
525,531,12,1.13,Dawn,Gray,1,855,66618,39.1329,-95.7023,163415,400,884,5867,1371903442.0,39.932377,-95.72964,0.0,1,727,777
771,234,7,14.56,James,Reese,0,251,39665,31.6453,-90.1801,1196,256,213,818,1371903455.0,32.259874,-89.202956,0.0,1,727,729
396,651,7,90.55,Joseph,Morgan,0,106,92128,33.0067,-117.069,1241364,65,216,1938,1371903455.0,32.411201,-116.203993,0.0,1,727,698
104,1,10,7.93,Jacqueline,Allen,1,147,46143,39.596,-86.1309,78968,185,371,5126,1371903488.0,39.178443,-86.401731,0.0,1,728,305
453,284,12,80.9,Robert,Haynes,0,781,29455,32.8357,-79.8217,20478,272,841,7021,1371903501.0,33.431657,-79.754225,0.0,1,728,384
596,371,10,69.15,Jill,Flores,1,597,49101,41.9488,-86.4913,3104,219,580,388,1371903507.0,41.022283,-87.378693,0.0,1,728,54
698,660,7,27.12,Joel,Rivera,0,101,74875,35.8759,-96.9623,1165,359,81,2423,1371903516.0,36.782792,-97.249392,0.0,1,728,780
653,537,7,49.74,James,Lynch,0,483,16362,41.4798,-79.9403,1102,198,731,4374,1371903592.0,41.716774,-80.125843,0.0,1,729,794
131,326,5,35.95,Joseph,Spencer,0,723,43985,40.0113,-80.9701,128,75,93,3059,1371903624.0,41.005188,-80.427711,0.0,1,730,349
815,465,10,9.44,Brian,Simpson,0,252,96727,20.0827,-155.488,4878,324,323,6990,1371903637.0,19.163455,-156.2798,0.0,1,730,351
582,591,10,45.03,Melinda,Gutierrez,1,132,61530,40.7152,-89.2706,6713,31,86,5196,1371903645.0,41.649084,-88.867304,0.0,1,730,254
413,455,7,146.87,Lori,Bishop,1,69,85086,33.8155,-112.1202,1312922,105,867,4881,1371903645.0,34.055442,-112.376577,0.0,1,730,620
651,577,10,31.68,Mary,Williams,1,2,67020,38.0261,-97.6666,1689,197,847,6494,1371903681.0,38.342063,-98.170505,0.0,1,731,118
450,313,1,18.38,Shelby,Mitchell,1,881,5733,43.8065,-73.0882,5895,395,494,4977,1371903715.0,44.087314,-73.464019,0.0,1,731,96
117,19,1,59.06,Daniel,Boyd,0,812,70531,30.251,-92.5002,1261,47,424,6591,1371903772.0,29.316976,-91.756962,0.0,1,732,238
295,326,5,49.15,Donna,Moreno,1,304,24970,37.7418,-80.4626,4575,415,776,5917,1371903787.0,36.967596,-80.676147,0.0,1,733,677
753,341,12,4.17,Kathryn,Smith,1,180,65072,38.2911,-92.7059,1847,428,724,11,1371903788.0,38.356884,-91.740428,0.0,1,733,674
188,144,12,1.08,Tamara,Martinez,1,444,63867,36.7154,-89.6287,1019,14,552,1080,1371903797.0,37.123642,-88.7311,0.0,1,733,474
240,432,13,4.54,Joanne,Padilla,1,452,97441,43.7857,-124.1437,260,158,178,7974,1371903814.0,43.629357,-123.471361,0.0,1,733,280
367,189,11,8.17,Barbara,Nelson,1,678,31605,30.946,-83.2474,94325,138,699,6503,1371903866.0,30.641776,-82.544911,0.0,1,734,795
450,152,0,203.08,Shelby,Mitchell,1,881,5733,43.8065,-73.0882,5895,395,494,2512,1371903878.0,44.529392,-72.362974,0.0,1,734,96
565,430,11,1.1,Vincent,Flowers,0,15,67232,37.6395,-97.1714,409656,213,661,4049,1371903917.0,38.483004,-97.184751,0.0,1,735,843
328,423,13,458.04,Tyler,Garcia,0,391,24433,38.4207,-79.4629,99,109,669,4622,1371903920.0,39.150472,-80.438524,0.0,1,735,217
431,547,0,74.97,Dorothy,Thomas,1,498,45150,39.1657,-84.233,31394,220,837,4926,1371903934.0,39.653686,-85.091428,0.0,1,735,496
648,591,10,97.13,Christine,Leblanc,1,481,32725,28.8989,-81.2473,88735,87,721,3991,1371903959.0,29.062074,-81.824946,0.0,1,735,209
608,606,7,59.85,Gail,Weaver,1,886,29809,33.413,-81.69,2206,44,684,568,1371903981.0,33.998876,-81.305547,0.0,1,736,540
216,566,5,43.76,Lori,Rodriguez,1,100,45622,39.3543,-82.503,321,103,557,6934,1371904005.0,39.45468,-82.086834,0.0,1,736,184
363,651,7,27.24,Samuel,Jenkins,0,410,40077,38.4921,-85.4524,564,317,835,1378,1371904019.0,37.954983,-86.239069,0.0,1,736,836
176,440,10,42.66,Savannah,Lewis,1,499,14120,43.0498,-78.851,45100,20,802,786,1371904055.0,42.075467,-79.314832,0.0,1,737,564
127,469,7,3.4,Elizabeth,Payne,1,817,16839,41.0036,-78.1104,489,316,187,3322,1371904091.0,40.128516,-77.32653,0.0,1,738,298
103,150,13,539.13,Daniel,Briggs,0,657,87035,34.9889,-106.0609,7268,446,715,7642,1371904104.0,35.174498,-105.802593,0.0,1,738,514
425,685,1,137.63,Amber,Perez,1,863,57340,43.7588,-97.8712,355,185,172,2478,1371904125.0,42.813263,-97.113624,0.0,1,738,275
686,187,6,4.06,Meredith,Campbell,1,37,52563,41.1826,-92.3097,1583,201,864,112,1371904170.0,41.566271,-91.412095,0.0,1,739,334
54,230,1,19.59,Natasha,Mclaughlin,1,794,94558,38.4549,-122.2564,94014,19,658,5057,1371904236.0,38.953399,-122.950721,0.0,1,740,535
633,62,9,125.1,Cheryl,Morgan,1,696,71960,34.4596,-93.6743,1383,268,866,1128,1371904258.0,34.198354,-94.356425,0.0,1,740,556
737,504,11,1.48,Lauren,Butler,1,23,74131,36.0557,-96.0602,413574,434,407,5790,1371904259.0,36.282564,-96.177646,0.0,1,740,781
279,266,0,37.06,Rebecca,Obrien,1,526,31046,33.1194,-83.8235,3343,444,751,3922,1371904267.0,32.494783,-83.851612,0.0,1,741,389
868,112,7,54.33,Jeremy,Roberson,0,236,5654,44.1554,-72.4847,970,15,800,7370,1371904305.0,43.220489,-73.299302,0.0,1,741,295
609,458,1,1.34,David,Rodriguez,0,750,49440,43.2326,-86.2492,128715,216,825,677,1371904336.0,42.712288,-85.824386,0.0,1,742,534
650,412,1,13.68,Tina,Lawrence,1,103,4555,44.0943,-69.4828,1643,186,519,2655,1371904355.0,44.284156,-69.068135,0.0,1,742,552
492,42,12,555.23,Olivia,Stephenson,1,279,13367,43.7893,-75.4156,8830,445,766,5209,1371904367.0,43.330654,-74.523184,0.0,1,742,452
550,573,1,37.64,Kimberly,Gonzalez,1,673,72011,34.5091,-92.4828,4074,392,499,2702,1371904390.0,34.520234,-93.261832,0.0,1,743,58
117,420,6,86.21,Daniel,Boyd,0,812,70531,30.251,-92.5002,1261,47,424,6275,1371904395.0,31.050535,-92.604014,0.0,1,743,238
779,547,0,99.53,Gina,Grimes,1,419,16114,41.3851,-80.1752,606,144,845,6108,1371904425.0,40.81218,-79.352576,0.0,1,743,150
177,288,0,90.96,Danielle,Evans,1,709,14816,42.1939,-76.7361,520,358,775,5773,1371904445.0,41.216328,-77.166581,0.0,1,744,99
416,101,12,3.51,Drew,Garcia,0,654,45801,40.7641,-84.0973,86954,103,782,6570,1371904504.0,40.919148,-84.652806,0.0,1,745,433
588,195,0,68.77,Tanner,Carroll,0,467,15324,40.1008,-80.0652,632,112,730,6036,1371904538.0,40.653492,-80.055838,0.0,1,745,163
762,215,1,49.07,Mckenzie,Brooks,1,378,38949,34.1992,-89.382,297,9,257,6396,1371904590.0,33.429712,-90.150192,0.0,1,746,602
659,129,1,15.4,Sabrina,Johnson,1,301,84540,38.9999,-109.615,46,421,690,3907,1371904593.0,38.778367,-110.403074,0.0,1,746,768
532,305,5,52.69,Cody,Hooper,0,669,72354,35.6069,-90.3359,2470,105,365,2504,1371904593.0,34.685881,-90.970743,0.0,1,746,431
665,562,7,15.57,Kenneth,Edwards,0,351,46702,40.8618,-85.6067,2304,382,174,6709,1371904638.0,39.873697,-85.655979,0.0,1,747,25
143,577,10,32.78,Jessica,Terry,1,600,41056,38.6207,-83.8067,14228,10,412,3223,1371904658.0,38.688227,-83.316827,0.0,1,747,477
726,343,10,7.45,Kenneth,Foster,0,314,1843,42.6911,-71.1605,76383,205,650,348,1371904662.0,43.539892,-71.061457,0.0,1,747,426
547,493,5,2.24,Kathy,Hughes,1,20,51006,42.3327,-95.6045,1075,431,840,4132,1371904663.0,42.192973,-95.121376,0.0,1,747,57
780,541,1,17.78,Jodi,Rodriguez,1,540,72476,36.0244,-90.9288,7155,154,523,2349,1371904688.0,36.52929,-91.845389,0.0,1,748,806
53,620,5,57.72,Amanda,Spencer,1,617,7439,41.0767,-74.5982,2456,403,809,4520,1371904697.0,40.840622,-73.990938,0.0,1,748,581
114,145,0,109.96,Eddie,Mendez,0,165,51632,40.7491,-95.038,7297,228,750,516,1371904709.0,40.775174,-95.956011,0.0,1,748,149
478,567,0,10.99,Jacob,Patel,0,508,62424,39.0319,-88.4074,2092,354,266,7271,1371904719.0,38.844893,-88.319854,0.0,1,748,216
154,579,5,53.31,April,Johnson,1,879,27522,36.1124,-78.6476,12335,72,701,6795,1371904730.0,36.830443,-77.908106,0.0,1,748,183
474,225,9,9.02,Keith,Sanders,0,739,38761,33.4783,-90.5142,2870,65,860,2813,1371904738.0,34.308705,-90.506484,0.0,1,748,512
846,486,11,125.93,Angela,Taylor,1,592,95453,39.047,-122.9328,11256,329,443,134,1371904739.0,39.222899,-122.3803,0.0,1,748,417
784,169,7,11.5,Bryce,Joseph,0,131,19017,39.8839,-75.4669,348,267,84,2087,1371904751.0,40.1804,-75.725046,0.0,1,749,144
24,541,1,40.68,Barbara,Taylor,1,5,49628,44.5995,-86.2141,372,179,833,3719,1371904752.0,44.847053,-85.853869,0.0,1,749,241
618,102,5,5.85,Gary,Martinez,0,29,89512,39.5483,-119.7957,276896,231,849,338,1371904789.0,40.237444,-119.797,0.0,1,749,658
405,512,6,71.07,Joseph,Murray,0,404,57756,43.3526,-102.5411,1126,465,569,3168,1371904802.0,43.450345,-101.947882,0.0,1,750,460
595,228,7,22.52,Stephen,Marshall,0,445,7750,40.333,-73.9809,3279,209,539,6643,1371904804.0,40.805859,-72.987411,0.0,1,750,506
822,202,7,89.31,Phillip,Delacruz,0,246,80736,40.7692,-103.0968,648,91,384,5384,1371904813.0,40.52556,-102.963074,0.0,1,750,368
163,628,5,54.78,Erik,Patterson,0,141,84735,37.7175,-112.4777,258,205,256,8149,1371904844.0,38.034943,-113.282002,0.0,1,750,326
565,674,9,33.84,Vincent,Flowers,0,15,67232,37.6395,-97.1714,409656,213,661,5461,1371904849.0,38.436949,-97.491272,0.0,1,750,843
37,168,5,58.85,Stephanie,Gill,1,406,99160,48.8878,-118.2105,149,410,542,647,1371904869.0,49.190959,-117.940003,0.0,1,751,590
540,495,7,23.89,Crystal,Gamble,1,820,19149,40.0369,-75.0664,1526206,416,641,1359,1371904890.0,39.348536,-74.170372,0.0,1,751,619
281,481,6,21.16,Kayla,Jones,1,563,6024,42.0158,-73.2913,647,96,703,7664,1371904903.0,42.477022,-72.667491,0.0,1,751,231
410,289,0,121.36,Kenneth,Sanchez,0,10,99033,47.2271,-117.0819,895,85,861,844,1371904907.0,46.817675,-117.450248,0.0,1,751,763
521,104,1,5.57,Joanne,Williams,1,349,84002,40.3207,-110.436,302,389,740,4288,1371904916.0,40.848808,-109.693167,0.0,1,751,19
859,49,1,51.21,Cassandra,Sanders,1,718,96776,20.0271,-155.3697,1490,397,769,281,1371904942.0,19.443686,-154.762687,0.0,1,752,596
559,574,0,6.44,David,Everett,0,395,16858,41.0001,-78.2357,3688,13,453,5648,1371904946.0,41.192667,-77.522299,0.0,1,752,517
472,5,5,66.27,Margaret,Lam,1,637,15920,40.4603,-79.0097,922,129,430,5676,1371904964.0,39.466134,-79.474709,0.0,1,752,33
582,396,7,80.15,Melinda,Gutierrez,1,132,61530,40.7152,-89.2706,6713,31,86,988,1371904966.0,40.825465,-90.101953,0.0,1,752,254
352,187,6,12.41,Frank,Key,0,513,40056,38.3039,-85.4834,3263,414,20,1381,1371904973.0,38.672074,-84.613992,0.0,1,752,616
260,197,7,64.2,Joseph,Wagner,0,751,46366,41.2244,-86.6966,5791,126,222,5882,1371904975.0,41.247904,-86.607316,0.0,1,752,560
113,305,5,102.97,Melissa,Krause,1,627,70732,30.6576,-91.6264,1178,93,131,7317,1371904994.0,29.855563,-91.177865,0.0,1,753,269
368,626,9,2.46,Margaret,Gibson,1,367,20687,38.0828,-76.3477,313,237,505,5623,1371905000.0,38.026537,-75.678547,0.0,1,753,708
372,659,12,7.51,Carlos,Chung,0,815,35747,34.4959,-86.259,5901,107,437,2932,1371905020.0,34.932602,-87.149971,0.0,1,753,296
870,670,12,57.74,Ashley,Cruz,1,607,70774,30.2385,-90.8435,10076,423,533,5540,1371905053.0,31.169389,-90.727313,0.0,1,754,689
126,90,13,5.45,Sabrina,Nolan,1,292,36869,32.4204,-85.0796,59744,66,635,777,1371905062.0,31.441639,-85.204448,0.0,1,754,617
621,473,12,4.83,Travis,Hayes,0,140,3818,43.9742,-71.1503,3807,418,865,1195,1371905072.0,43.97323,-71.640809,0.0,1,754,173
472,26,7,124.27,Margaret,Lam,1,637,15920,40.4603,-79.0097,922,129,430,127,1371905108.0,40.480385,-78.611393,0.0,1,755,33
202,49,1,14.71,Jessica,Perez,1,748,85173,33.2887,-111.0985,2872,318,706,146,1371905130.0,32.923864,-110.990223,0.0,1,755,757
115,276,5,21.49,Dwayne,Martinez,0,459,87313,35.7206,-108.0271,5662,227,730,316,1371905142.0,36.344397,-107.141234,0.0,1,755,189
388,658,7,82.99,Justin,Gay,0,249,16421,42.1767,-79.9416,2518,176,92,1260,1371905147.0,41.369032,-80.533017,0.0,1,755,319
20,70,11,5.58,Dawn,Tucker,1,725,77007,29.7736,-95.4034,2906700,103,639,6702,1371905150.0,30.755776,-95.478755,0.0,1,755,355
405,249,1,64.81,Joseph,Murray,0,404,57756,43.3526,-102.5411,1126,465,569,1906,1371905166.0,42.717686,-103.190886,0.0,1,756,460
165,134,0,75.04,Lisa,Lin,1,827,61454,40.6761,-91.0391,725,169,444,2637,1371905191.0,39.859167,-91.005784,0.0,1,756,443
735,380,5,181.55,Melvin,Wright,0,192,51003,42.9782,-96.0173,1700,157,878,2336,1371905219.0,43.956082,-96.546195,0.0,1,756,17
98,223,5,89.89,Steven,Walters,0,302,35776,34.6689,-86.2296,3395,132,551,2346,1371905248.0,34.199744,-86.851574,0.0,1,757,856
767,279,6,75.34,Kimberly,Rice,1,598,75703,32.2768,-95.3031,144160,413,629,1871,1371905266.0,32.537141,-95.387341,0.0,1,757,786
368,28,0,7.25,Margaret,Gibson,1,367,20687,38.0828,-76.3477,313,237,505,7214,1371905269.0,38.070111,-77.147215,0.0,1,757,708
359,39,7,98.55,Katherine,Pennington,1,683,31092,32.0913,-83.7922,7420,325,189,1367,1371905304.0,32.739627,-83.110022,0.0,1,758,802
436,386,11,22.28,Angela,Hodges,1,71,46254,39.849,-86.272,910148,188,498,6705,1371905328.0,39.557343,-85.780512,0.0,1,758,371
221,311,11,6.28,Becky,Mckinney,1,227,36617,30.7145,-88.0918,270712,420,432,478,1371905367.0,31.022636,-88.947122,0.0,1,759,503
140,266,0,119.13,Allison,Ayala,1,802,33967,26.4722,-81.8122,224256,313,659,3616,1371905368.0,26.938414,-81.894817,0.0,1,759,270
439,187,6,32.88,Joshua,Carpenter,0,41,10463,40.8798,-73.9067,1382480,447,753,1912,1371905406.0,40.2196,-72.984397,0.0,1,760,105
666,185,5,48.25,Tammy,Davis,1,714,26041,39.9148,-80.731,16183,324,532,2120,1371905418.0,39.448495,-80.903197,0.0,1,760,522
373,485,1,8.74,Peggy,Berry,1,485,98665,45.6892,-122.6616,299480,435,643,6863,1371905423.0,46.363909,-122.711864,0.0,1,760,797
209,476,0,3.41,Candice,Brown,1,848,79539,33.3749,-99.8473,178,466,609,6872,1371905425.0,33.107428,-99.855179,0.0,1,760,572
119,227,8,96.64,Carrie,Washington,1,568,46346,41.4802,-86.6919,1423,356,857,1670,1371905430.0,40.879267,-87.121258,0.0,1,760,401
4,546,7,74.51,David,White,0,613,39211,32.3739,-90.1293,233060,219,439,3043,1371905447.0,33.213258,-90.606987,0.0,1,760,378
860,507,5,39.42,Francisco,Hernandez,0,888,76240,33.6547,-97.1583,26120,159,157,7241,1371905493.0,32.853323,-96.715655,0.0,1,761,277
673,200,11,1.9,Lauren,Anderson,1,92,59448,48.2777,-112.8456,743,468,429,4074,1371905509.0,48.566271,-113.387836,0.0,1,761,332
252,660,7,65.45,Rebecca,Conley,1,163,54487,45.4963,-89.7273,9594,402,848,5319,1371905521.0,46.205887,-89.128753,0.0,1,762,775
119,480,12,212.62,Carrie,Washington,1,568,46346,41.4802,-86.6919,1423,356,857,2688,1371905562.0,41.365174,-85.865393,0.0,1,762,401
336,192,7,14.79,Rachel,Lowe,1,357,69165,41.1558,-101.136,1789,234,603,1727,1371905607.0,40.533793,-101.851582,0.0,1,763,759
80,494,4,74.72,Jason,Farmer,0,321,35131,33.7367,-86.1619,4159,138,853,8034,1371905609.0,33.650473,-85.291195,0.0,1,763,648
406,562,7,31.85,Mark,Wood,0,779,4287,44.0575,-69.9656,3224,156,844,5168,1371905650.0,43.64111,-69.412751,0.0,1,764,90
382,567,0,28.98,Barbara,Norman,1,586,10039,40.8265,-73.9383,1577385,212,586,7155,1371905662.0,39.987808,-73.016473,0.0,1,764,546
632,461,6,28.81,Donna,Davis,1,626,74536,34.5906,-95.38,1760,301,425,8011,1371905663.0,33.684681,-94.425777,0.0,1,764,154
673,45,7,29.35,Lauren,Anderson,1,92,59448,48.2777,-112.8456,743,468,429,2471,1371905689.0,47.374219,-112.275996,0.0,1,764,332
166,623,8,83.24,Andrew,Patterson,0,61,72165,35.5762,-91.4539,111,56,870,1710,1371905695.0,35.723681,-92.069568,0.0,1,764,765
391,75,13,3.09,Patrick,Vaughan,0,605,4047,43.745,-70.9092,1892,38,180,3990,1371905704.0,44.445954,-70.180906,0.0,1,765,607
673,598,9,104.74,Lauren,Anderson,1,92,59448,48.2777,-112.8456,743,468,429,7863,1371905732.0,47.434839,-111.878555,0.0,1,765,332
161,453,10,30.77,Dalton,Jones,0,317,49705,45.3637,-84.4695,937,436,205,4157,1371905737.0,46.036081,-84.883721,0.0,1,765,3
379,628,5,14.67,Richard,Brown,0,161,39439,31.882,-88.9981,4573,179,711,971,1371905767.0,31.285187,-88.754095,0.0,1,766,335
679,541,1,67.48,Peter,Caldwell,0,78,19456,40.1334,-75.4536,737,303,691,2770,1371905769.0,39.814494,-75.458195,0.0,1,766,578
